Trial.source,Drug_1,canSAR_target_1,Drug_1_target_uniprots,InChI_1,InChIKey_1,SMILES_1,Drug_2,canSAR_target_2,Drug_2_target_uniprots,InChI_2,InChIKey_2,SMILES_2,Patient.population,Disease,Phase,PMID,Results,NCT.Number,Title,Acronym,URL
clinicaltrials.gov,olaparib,26590,O95271;P09874;Q9UGN5,"InChI=1S/C24H23FN4O3/c25-20-8-5-15(14-21-17-3-1-2-4-18(17)22(30)27-26-21)13-19(20)24(32)29-11-9-28(10-12-29)23(31)16-6-7-16/h1-5,8,13,16H,6-7,9-12,14H2,(H,27,30)",FDLYAMZZIXQODN-UHFFFAOYSA-N,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5,degarelix,10866,P30968,"InChI=1S/C82H103ClN18O16/c1-45(2)35-60(72(107)92-59(16-9-10-33-87-46(3)4)80(115)101-34-12-17-68(101)79(114)88-47(5)70(84)105)93-74(109)63(38-51-23-30-58(31-24-51)91-81(85)116)95-76(111)64(39-50-21-28-57(29-22-50)90-71(106)66-42-69(104)100-82(117)99-66)97-78(113)67(44-102)98-77(112)65(41-53-13-11-32-86-43-53)96-75(110)62(37-49-19-26-56(83)27-20-49)94-73(108)61(89-48(6)103)40-52-18-25-54-14-7-8-15-55(54)36-52/h7-8,11,13-15,18-32,36,43,45-47,59-68,87,102H,9-10,12,16-17,33-35,37-42,44H2,1-6H3,(H2,84,105)(H,88,114)(H,89,103)(H,90,106)(H,92,107)(H,93,109)(H,94,108)(H,95,111)(H,96,110)(H,97,113)(H,98,112)(H3,85,91,116)(H2,99,100,104,117)/t47-,59+,60+,61-,62-,63-,64+,65-,66+,67+,68+/m1/s1",MEUCPCLKGZSHTA-XYAYPHGZSA-N,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc(NC(=O)N)cc1)NC(=O)[C@H](Cc2ccc(NC(=O)[C@@H]3CC(=O)NC(=O)N3)cc2)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc4cccnc4)NC(=O)[C@@H](Cc5ccc(Cl)cc5)NC(=O)[C@@H](Cc6ccc7ccccc7c6)NC(=O)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N8CCC[C@H]8C(=O)N[C@H](C)C(=O)N,,prostate cancers,Phase 1,,,NCT02324998,Studying the Effects of Olaparib (_± Degarelix) Given to Men With Intermediate/High Risk Prostate Cancer Before Radical Prostatectomy,CaNCaP03,https://ClinicalTrials.gov/show/NCT02324998
clinicaltrials.gov,lenvatinib,802872,P35968;P17948;P35916,"InChI=1S/C21H19ClN4O4/c1-29-19-10-17-13(9-14(19)20(23)27)18(6-7-24-17)30-12-4-5-16(15(22)8-12)26-21(28)25-11-2-3-11/h4-11H,2-3H2,1H3,(H2,23,27)(H2,25,26,28)",WOSKHXYHFSIKNG-UHFFFAOYSA-N,,denosumab,,,,,,,thyroid cancers,Phase 2,,,NCT03732495,Study of the Efficacy of Lenvatinib Combined With denosumab in the Treatment of Patients With Predominant Bone Metastatic Radioiodine Refractory Differentiated Thyroid Carcinomas,LENVOS,https://ClinicalTrials.gov/show/NCT03732495
clinicaltrials.gov,lenvatinib,802872,P35968;P17948;P35916,"InChI=1S/C21H19ClN4O4/c1-29-19-10-17-13(9-14(19)20(23)27)18(6-7-24-17)30-12-4-5-16(15(22)8-12)26-21(28)25-11-2-3-11/h4-11H,2-3H2,1H3,(H2,23,27)(H2,25,26,28)",WOSKHXYHFSIKNG-UHFFFAOYSA-N,,denosumab,,,,,,,thyroid cancers,Phase 2,,,NCT03732495,Study of the Efficacy of Lenvatinib Combined With denosumab in the Treatment of Patients With Predominant Bone Metastatic Radioiodine Refractory Differentiated Thyroid Carcinomas,LENVOS,https://ClinicalTrials.gov/show/NCT03732495
clinicaltrials.gov,ATRA-IV,,,,,,depakote,1393986,P51649,"InChI=1S/2C8H16O2.Na/c2*1-3-5-7(6-4-2)8(9)10;/h2*7H,3-6H2,1-2H3,(H,9,10);/q;;+1/p-1",MSRILKIQRXUYCT-UHFFFAOYSA-M,[Na+].CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-],,advanced solid cancers,Phase 1,,,NCT00195156,Treatment With ATRA-IV and Depakote in Patients With Advanced Solid Tumor Malignancies,,https://ClinicalTrials.gov/show/NCT00195156
clinicaltrials.gov,AMXT1501,,,,,,DFMO,,,,,,,,Phase 1,,,NCT03536728,Oral AMXT 1501 Dicaprate in Combination With DFMO,,https://ClinicalTrials.gov/show/NCT03536728
clinicaltrials.gov,pembrolizumab,,Q15116,,,,dinaciclib,1656221,P06493;P24941;Q00535;P50750,"InChI=1S/C21H28N6O2/c1-2-17-14-23-27-19(22-13-16-6-5-9-25(29)15-16)12-20(24-21(17)27)26-10-4-3-7-18(26)8-11-28/h5-6,9,12,14-15,18,22,28H,2-4,7-8,10-11,13H2,1H3/t18-/m0/s1",PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N4CCCC[C@H]4CCO,,multiple myeloma;lymphoma,Phase 1,,,NCT02684617,Study of pembrolizumab (MK-3475) in Combination With Dinaciclib (MK-7965) in Hematologic Malignancies (MK-3475-155),KEYNOTE-155,https://ClinicalTrials.gov/show/NCT02684617
clinicaltrials.gov,DOS2W,,,,,,DOS3W,,,,,,,stomach cancers;oesophageal cancers,Phase 1,,,NCT01928524,Chemotherapy for Patients With Cancer of the Stomach,DOS,https://ClinicalTrials.gov/show/NCT01928524
clinicaltrials.gov,erlotinib,1012,O00444;O14578;O14965;O14976;O15197;O43293;O43353;O60674;O75676;O94768;O94804;O94956;P00519;P00533;P04626;P06239;P07947;P07948;P07949;P08581;P08631;P08684;P09769;P10721;P12931;P16234;P17948;P19525;P21802;P21860;P29320;P29322;P29376;P29597;P30530;P31152;P32298;P33981;P35590;P35916;P36888;P41240;P42681;P42684;P42685;P45984;P48730;P49674;P51451;P52333;P53779;P54756;P54760;P54762;P57078;Q06418;Q08345;Q09013;Q12866;Q13163;Q13470;Q13557;Q15303;Q15375;Q2M2I8;Q52WX2;Q56UN5;Q59H18;Q5S007;Q6DT37;Q6PHR2;Q8N4C8;Q8NE63;Q8NI60;Q8TBX8;Q92630;Q96D53;Q96GD4;Q99759;Q9BUB5;Q9H0K1;Q9H1R3;Q9H2G2;Q9HBH9;Q9NRP7;Q9NSY1;Q9P2K8;Q9UEE5;Q9UF33;Q9UHD2;Q9UKE5;Q9UM73;Q9UPE1;Q9UQB9;Q9Y2U5,"InChI=1S/C22H23N3O4/c1-4-16-6-5-7-17(12-16)25-22-18-13-20(28-10-8-26-2)21(29-11-9-27-3)14-19(18)23-15-24-22/h1,5-7,12-15H,8-11H2,2-3H3,(H,23,24,25)",AAKJLRGGTJKAMG-UHFFFAOYSA-N,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,dovitinib,31361,O00444;O00506;O14578;O14730;O14757;O14976;O15111;O15146;O15197;O43283;O43293;O43318;O60285;O60331;O60674;O75116;O75385;O75582;O75676;O75716;O75914;O94768;O94804;O95819;O95835;P00519;P00533;P04629;P06239;P06241;P07333;P07947;P07948;P07949;P08631;P09619;P09769;P10721;P11362;P11802;P12931;P15735;P16234;P17948;P19525;P19784;P21802;P22455;P22607;P23443;P23458;P27448;P29597;P30291;P30530;P32298;P35590;P35916;P35968;P36507;P36888;P42685;P49759;P49760;P49841;P50613;P51451;P51617;P51812;P51955;P51957;P52333;P54646;P57058;P68400;P78356;P78362;P80192;Q00536;Q00537;Q02750;Q04759;Q06418;Q07002;Q08345;Q08881;Q12851;Q12852;Q12866;Q13043;Q13131;Q13163;Q13188;Q13464;Q13523;Q13546;Q13873;Q14164;Q14680;Q15208;Q15349;Q15418;Q15746;Q15831;Q15835;Q16288;Q16512;Q16513;Q16584;Q16620;Q16816;Q16832;Q2M2I8;Q32MK0;Q52WX2;Q56UN5;Q5S007;Q6P3R8;Q6PHR2;Q7KZI7;Q86UE8;Q86YV6;Q86Z02;Q8IVH8;Q8IY84;Q8IYT8;Q8N4C8;Q8N5S9;Q8NFD2;Q8TD19;Q8TDX7;Q8WTQ7;Q92630;Q92772;Q92918;Q96BR1;Q96GD4;Q96L34;Q96SB4;Q99755;Q9BRS2;Q9BVS4;Q9C098;Q9H093;Q9H0K1;Q9H1R3;Q9H2G2;Q9H2X6;Q9H422;Q9HAZ1;Q9HC98;Q9NRM7;Q9NSY1;Q9NWZ3;Q9NYY3;Q9P0L2;Q9P289;Q9P2K8;Q9UEE5;Q9UEW8;Q9UHD2;Q9UK32;Q9UKE5;Q9UM73;Q9UPE1;Q9UQB9;Q9Y2H9;Q9Y2U5;Q9Y4K4;Q9Y6E0;Q9Y6R4,"InChI=1S/C21H21FN6O/c1-27-7-9-28(10-8-27)12-5-6-14-16(11-12)25-20(24-14)18-19(23)17-13(22)3-2-4-15(17)26-21(18)29/h2-6,11H,7-10H2,1H3,(H,24,25)(H3,23,26,29)",PIQCTGMSNWUMAF-UHFFFAOYSA-N,CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O,,lung cancers,Phase 1,,,NCT01515969,Phase 1 Erlotinib and Dovitinib (TKI258) in Advanced Non-small Cell Lung Cancer (NSCLC),,https://ClinicalTrials.gov/show/NCT01515969
clinicaltrials.gov,ADXS11-001,,,,,,durvalumab,,Q9NZQ7,,,,,cervical cancers;head and neck cancers,Phase 1/2,,,NCT02291055,Phase 1-2 Study of ADXS11-001 or MEDI4736 Alone or Combo In Cervical or HPV+ Head & Neck Cancer,,https://ClinicalTrials.gov/show/NCT02291055
clinicaltrials.gov,AZD1775,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers,Phase 1,,,NCT02617277,"Safety, Tolerability and Pharmacokinetics of AZD1775 Plus MEDI4736 in Patients With Advanced Solid Tumours",,https://ClinicalTrials.gov/show/NCT02617277
clinicaltrials.gov,AZD4635,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers;lung cancers,Phase 1,,,NCT02740985,A Phase 1 Clinical Study of AZD4635 and Durvalumab in Patients With Advanced Solid Malignancies,,https://ClinicalTrials.gov/show/NCT02740985
clinicaltrials.gov,AZD6738,,,,,,durvalumab,,Q9NZQ7,,,,,stomach cancers;skin cancers,Phase 2,,,NCT03780608,This Study is a Phase II Study of AZD6738 in Combination With Durvalumab in Patients With Solid Tumor (Cohort A (N=30): GC Who Have Failed Secondary Chemotherapy Treatments Regimen; Cohort B (B=30): Melanoma Patients Who Have Failed to IO),,https://ClinicalTrials.gov/show/NCT03780608
clinicaltrials.gov,AZD6738,,,,,,durvalumab,,Q9NZQ7,,,,,stomach cancers;skin cancers,Phase 2,,,NCT03780608,This Study is a Phase II Study of AZD6738 in Combination With Durvalumab in Patients With Solid Tumor (Cohort A (N=30): GC Who Have Failed Secondary Chemotherapy Treatments Regimen; Cohort B (B=30): Melanoma Patients Who Have Failed to IO),,https://ClinicalTrials.gov/show/NCT03780608
clinicaltrials.gov,AZD9150,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers,Phase 1,,,NCT03394144,Study of AZD9150 and MEDI4736 (Durvalumab) in Japanese Adult Patients With Advanced Solid Malignancies,,https://ClinicalTrials.gov/show/NCT03394144
clinicaltrials.gov,AZD9150,,,,,,durvalumab,,Q9NZQ7,,,,,pancreatic cancers;bowel cancers;lung cancers,Phase 2,,,NCT02983578,"AZD9150 With MEDI4736 in Patients With Advanced Pancreatic, Non-Small Lung and Colorectal Cancer",,https://ClinicalTrials.gov/show/NCT02983578
clinicaltrials.gov,cabozantinib,1081506,P08581,"InChI=1S/C28H24FN3O5/c1-35-24-15-21-22(16-25(24)36-2)30-14-11-23(21)37-20-9-7-19(8-10-20)32-27(34)28(12-13-28)26(33)31-18-5-3-17(29)4-6-18/h3-11,14-16H,12-13H2,1-2H3,(H,31,33)(H,32,34)",ONIQOQHATWINJY-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC,durvalumab,,Q9NZQ7,,,,,stomach cancers;oesophageal cancers;liver cancers;colorectal cancers,Phase 1,,,NCT03539822,Cabozantinib in Combination With Durvalumab in Patients With Gastroesophageal Cancer and Other Gastrointestinal Malignancies (CAMILLA),,https://ClinicalTrials.gov/show/NCT03539822
clinicaltrials.gov,cabozantinib,1081506,P08581,"InChI=1S/C28H24FN3O5/c1-35-24-15-21-22(16-25(24)36-2)30-14-11-23(21)37-20-9-7-19(8-10-20)32-27(34)28(12-13-28)26(33)31-18-5-3-17(29)4-6-18/h3-11,14-16H,12-13H2,1-2H3,(H,31,33)(H,32,34)",ONIQOQHATWINJY-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC,durvalumab,,Q9NZQ7,,,,,stomach cancers;oesophageal cancers;liver cancers;colorectal cancers,Phase 1,,,NCT03539822,Cabozantinib in Combination With Durvalumab in Patients With Gastroesophageal Cancer and Other Gastrointestinal Malignancies (CAMILLA),,https://ClinicalTrials.gov/show/NCT03539822
clinicaltrials.gov,ensartinib,,,,,,durvalumab,,Q9NZQ7,,,,,lung cancers,Phase 1/2,,,NCT02898116,"A Study of ALK Inhibitor, Ensartinib, and Anti-PD-L1, Durvalumab, in Subjects With ALK-rearranged Non-small Cell Lung Cancer",,https://ClinicalTrials.gov/show/NCT02898116
clinicaltrials.gov,galunisertib,1096122,P36897,"InChI=1S/C22H19N5O/c1-13-4-2-5-18(25-13)21-20(19-6-3-11-27(19)26-21)15-9-10-24-17-8-7-14(22(23)28)12-16(15)17/h2,4-5,7-10,12H,3,6,11H2,1H3,(H2,23,28)",IVRXNBXKWIJUQB-UHFFFAOYSA-N,Cc1cccc(n1)c2nn3CCCc3c2c4ccnc5ccc(cc45)C(=O)N,durvalumab,,Q9NZQ7,,,,,pancreatic cancers,Phase 1,,,NCT02734160,A Study of Galunisertib (LY2157299) and Durvalumab (MEDI4736) in Participants With Metastatic Pancreatic Cancer,,https://ClinicalTrials.gov/show/NCT02734160
clinicaltrials.gov,gefitinib,701,O14578;O14976;O15197;O43293;O43353;O75676;O94768;O94804;O96017;P00519;P00533;P04626;P06239;P07948;P07949;P08581;P08631;P09769;P10721;P12931;P15735;P21709;P21860;P29320;P29322;P29376;P30530;P31152;P36888;P42681;P42684;P42685;P45984;P48730;P49674;P50613;P51451;P51617;P53779;P54756;P54760;P54762;Q09013;Q13163;Q15139;Q15303;Q16659;Q16816;Q52WX2;Q56UN5;Q86V86;Q8N4C8;Q8NE63;Q8TBX8;Q99759;Q9BUB5;Q9C098;Q9H093;Q9H0K1;Q9H1R3;Q9H2G2;Q9HBH9;Q9NRP7;Q9NWZ3;Q9UBE8;Q9UEE5;Q9UF33;Q9UKE5;Q9UNQ0;Q9Y2U5;Q9Y616,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,durvalumab,,Q9NZQ7,,,,,lung cancers,Phase 1,,,NCT02088112,MEDI4736 (Anti PD-L1) Combined With Gefitinib in Subjects With Non-Small Cell Lung Cancer(NSCLC),,https://ClinicalTrials.gov/show/NCT02088112
clinicaltrials.gov,ibrutinib,1010435,P00533;P07948;P07949;P51451;P51813;Q06187,"InChI=1S/C25H24N6O2/c1-2-21(32)30-14-6-7-18(15-30)31-25-22(24(26)27-16-28-25)23(29-31)17-10-12-20(13-11-17)33-19-8-4-3-5-9-19/h2-5,8-13,16,18H,1,6-7,14-15H2,(H2,26,27,28)/t18-/m1/s1",XYFPWWZEPKGCCK-GOSISDBHSA-N,Nc1ncnc2c1c(nn2[C@@H]3CCCN(C3)C(=O)C=C)c4ccc(Oc5ccccc5)cc4,durvalumab,,Q9NZQ7,,,,,lung cancers,Phase 1/2,,,NCT02403271,A Multi-Center Study of Ibrutinib in Combination With MEDI4736 in Subjects With Relapsed or Refractory Solid Tumors,,https://ClinicalTrials.gov/show/NCT02403271
literature,ibrutinib,1010435,P00533;P07948;P07949;P51451;P51813;Q06187,"InChI=1S/C25H24N6O2/c1-2-21(32)30-14-6-7-18(15-30)31-25-22(24(26)27-16-28-25)23(29-31)17-10-12-20(13-11-17)33-19-8-4-3-5-9-19/h2-5,8-13,16,18H,1,6-7,14-15H2,(H2,26,27,28)/t18-/m1/s1",XYFPWWZEPKGCCK-GOSISDBHSA-N,,durvalumab,,Q9NZQ7,,,,"previously treated patients with stage III/IV pancreatic adenocarcinoma, breast cancer, or non-small cell lung cancer (NSCLC)",pancreatic cancers;breast cancers;lung cancers,Phase 1b/2,31230047,"The RP2D was identified as ibrutinib 560 mg p.o. daily and durvalumab 10 mg/kg i.v. every 2 weeks, with 122 patients treated at the RP2D. Median age was 61 years, and the majority of patients (94%) had stage IV disease. Overall response rates (complete or partial responses) were 2% for pancreatic cancer, 3% for breast cancer, and 0% for NSCLC. Median progression-free survival was 1.7, 1.7, and 2.0 months in the pancreatic cancer, breast cancer, and NSCLC cohorts, respectively. Median overall survival was 4.2, 4.2, and 7.9 months in the pancreatic cancer, breast cancer, and NSCLC cohorts, respectively. The safety profiles observed across tumor types were consistent with the known safety profiles for ibrutinib and durvalumab. Grade ≥3 adverse events in ≥5% of all patients were hyponatremia (10%), dyspnea (7%), maculopapular rash (7%), pneumonia (7%), anemia (6%), and diarrhea (6%).",,,,
clinicaltrials.gov,IPH5401,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers,Phase 1,,,NCT03665129,IPH5401 (Anti-C5aR) in Combination With Durvalumab in Patients With Advanced Solid Tumors,STELLAR-001,https://ClinicalTrials.gov/show/NCT03665129
clinicaltrials.gov,IPH5401,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers,Phase 1,,,NCT03665129,IPH5401 (Anti-C5aR) in Combination With Durvalumab in Patients With Advanced Solid Tumors,STELLAR-001,https://ClinicalTrials.gov/show/NCT03665129
clinicaltrials.gov,JCAR017,,,,,,durvalumab,,Q9NZQ7,,,,,lymphoma,Phase 1/2,,,NCT03310619,A Safety and Efficacy Trial of JCAR017 Combinations in Subjects With Relapsed/Refractory B-cell Malignancies (PLATFORM),PLATFORM,https://ClinicalTrials.gov/show/NCT03310619
clinicaltrials.gov,LN-145,,,,,,durvalumab,,Q9NZQ7,,,,,lung cancers,Phase 2,,,NCT03419559,Study of Autologous Tumor Infiltrating Lymphocytes (LN-145) Alone and In Combo With Durvalumab in Non-Small Cell Lung Cancer,,https://ClinicalTrials.gov/show/NCT03419559
clinicaltrials.gov,Loncastuximab Tesirine,,,,,,durvalumab,,Q9NZQ7,,,,,lymphoma,Phase 1,,,NCT03685344,"Safety and Antitumor Activity Study of Loncastuximab Tesirine and Durvalumab in Diffuse Large B-Cell, Mantle Cell, or Follicular Lymphoma",,https://ClinicalTrials.gov/show/NCT03685344
clinicaltrials.gov,Loncastuximab Tesirine,,,,,,durvalumab,,Q9NZQ7,,,,,lymphoma,Phase 1,,,NCT03685344,"Safety and Antitumor Activity Study of Loncastuximab Tesirine and Durvalumab in Diffuse Large B-Cell, Mantle Cell, or Follicular Lymphoma",,https://ClinicalTrials.gov/show/NCT03685344
clinicaltrials.gov,LY2510924,,,,,,durvalumab,,Q9NZQ7,,,,,,Phase 1,,,NCT02737072,A Study of LY2510924 and Durvalumab in Participants With Solid Tumors,,https://ClinicalTrials.gov/show/NCT02737072
clinicaltrials.gov,MEDI0457,,,,,,durvalumab,,Q9NZQ7,,,,,,,,,NCT04001413,Therapy for High-Risk HPV 16-Positive Oropharynx Cancer Patients,,https://ClinicalTrials.gov/show/NCT04001413
clinicaltrials.gov,MEDI1191,,,,,,durvalumab,,Q9NZQ7,,,,,,,,,NCT03946800,A Study of MEDI1191 Alone and in Combination With Durvalumab in Subjects With Advanced Solid Tumors,,https://ClinicalTrials.gov/show/NCT03946800
clinicaltrials.gov,MEDI5083,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers,Phase 1,,,NCT03089645,MEDI5083 Alone and in Combination With Durvalumab in Subjects With Select Advanced Solid Tumors,,https://ClinicalTrials.gov/show/NCT03089645
clinicaltrials.gov,MEDI6383,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers,Phase 1,,,NCT02221960,A Phase 1 Study to Evaluate MEDI6383 Alone and in Combination With MEDI4736 in Adult Subjects With Select Advanced Solid Tumors,,https://ClinicalTrials.gov/show/NCT02221960
clinicaltrials.gov,MEDI9447,,,,,,durvalumab,,Q9NZQ7,,,,,advanced solid cancers,Phase 1,,,NCT02503774,MEDI9447 Alone and in Combination With MEDI4736 in Adult Subjects With Select Advanced Solid Tumors,,https://ClinicalTrials.gov/show/NCT02503774
clinicaltrials.gov,mocetinostat,592058,Q13547;Q96DB2;Q92769;O15379;Q9BY41,"InChI=1S/C23H20N6O/c24-19-5-1-2-6-21(19)28-22(30)17-9-7-16(8-10-17)14-27-23-26-13-11-20(29-23)18-4-3-12-25-15-18/h1-13,15H,14,24H2,(H,28,30)(H,26,27,29)",HRNLUBSXIHFDHP-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2,durvalumab,,Q9NZQ7,,,,,advanced solid cancers;lung cancers,Phase 1/2,,,NCT02805660,Phase 1/2 Study of Mocetinostat and Durvalumab in Patients With Advanced Solid Tumors and NSCLC,,https://ClinicalTrials.gov/show/NCT02805660
clinicaltrials.gov,Naptumomab estafenatox ,,,,,,durvalumab,,Q9NZQ7,,,,,,,,,NCT03983954,Naptumomab Estafenatox in Combination With Durvalumab in Subjects With Selected Advanced or Metastatic Solid Tumors,,https://ClinicalTrials.gov/show/NCT03983954
clinicaltrials.gov,olaparib,26590,O95271;P09874;Q9UGN5,"InChI=1S/C24H23FN4O3/c25-20-8-5-15(14-21-17-3-1-2-4-18(17)22(30)27-26-21)13-19(20)24(32)29-11-9-28(10-12-29)23(31)16-6-7-16/h1-5,8,13,16H,6-7,9-12,14H2,(H,27,30)",FDLYAMZZIXQODN-UHFFFAOYSA-N,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5,durvalumab,,Q9NZQ7,,,,,breast cancers,Phase 2,,,NCT03167619,Phase II Multicenter Study of Durvalumab and Olaparib in Platinum tReated Advanced Triple Negative Breast Cancer (DORA),DORA,https://ClinicalTrials.gov/show/NCT03167619
clinicaltrials.gov,olaparib,26590,O95271;P09874;Q9UGN5,"InChI=1S/C24H23FN4O3/c25-20-8-5-15(14-21-17-3-1-2-4-18(17)22(30)27-26-21)13-19(20)24(32)29-11-9-28(10-12-29)23(31)16-6-7-16/h1-5,8,13,16H,6-7,9-12,14H2,(H,27,30)",FDLYAMZZIXQODN-UHFFFAOYSA-N,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5,durvalumab,,Q9NZQ7,,,,,ovarian cancers;breast cancers;lung cancers;stomach cancers,Phase 1/2,,,NCT02734004,A Phase I/II Study of MEDI4736 in Combination With Olaparib in Patients With Advanced Solid Tumors.,MEDIOLA,https://ClinicalTrials.gov/show/NCT02734004
clinicaltrials.gov,olaparib,26590,O95271;P09874;Q9UGN5,"InChI=1S/C24H23FN4O3/c25-20-8-5-15(14-21-17-3-1-2-4-18(17)22(30)27-26-21)13-19(20)24(32)29-11-9-28(10-12-29)23(31)16-6-7-16/h1-5,8,13,16H,6-7,9-12,14H2,(H,27,30)",FDLYAMZZIXQODN-UHFFFAOYSA-N,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5,durvalumab,,Q9NZQ7,,,,,breast cancers,Phase 1/2,,,NCT03594396,Window of Opportunity Trial of Neoadjuvant Olaparib and Durvalumab for Triple Negative or Low ER+ Breast Cancer,,https://ClinicalTrials.gov/show/NCT03594396
clinicaltrials.gov,olaparib,26590,O95271;P09874;Q9UGN5,"InChI=1S/C24H23FN4O3/c25-20-8-5-15(14-21-17-3-1-2-4-18(17)22(30)27-26-21)13-19(20)24(32)29-11-9-28(10-12-29)23(31)16-6-7-16/h1-5,8,13,16H,6-7,9-12,14H2,(H,27,30)",FDLYAMZZIXQODN-UHFFFAOYSA-N,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5,durvalumab,,Q9NZQ7,,,,,breast cancers,Phase 1/2,,,NCT03594396,Window of Opportunity Trial of Neoadjuvant Olaparib and Durvalumab for Triple Negative or Low ER+ Breast Cancer,,https://ClinicalTrials.gov/show/NCT03594396
clinicaltrials.gov,olaparib,26590,O95271;P09874;Q9UGN5,"InChI=1S/C24H23FN4O3/c25-20-8-5-15(14-21-17-3-1-2-4-18(17)22(30)27-26-21)13-19(20)24(32)29-11-9-28(10-12-29)23(31)16-6-7-16/h1-5,8,13,16H,6-7,9-12,14H2,(H,27,30)",FDLYAMZZIXQODN-UHFFFAOYSA-N,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5,durvalumab,,Q9NZQ7,,,,,,,,,NCT03991832,Study of Olaparib and Durvalumab in IDH-Mutated Solid Tumors,,https://ClinicalTrials.gov/show/NCT03991832
clinicaltrials.gov,ONCOS-102,,,,,,durvalumab,,Q9NZQ7,,,,,bowel cancers;ovarian cancers,Phase 1/2,,,NCT02963831,"A Phase 1/2 Study to Investigate the Safety, Biologic and Anti-tumor Activity of ONCOS-102 in Combination With Durvalumab in Subjects With Advanced Peritoneal Malignancies",,https://ClinicalTrials.gov/show/NCT02963831
clinicaltrials.gov,osimertinib,1371518,P00533;P04626;P21860;Q15303;P00533,"InChI=1S/C28H33N7O2/c1-7-27(36)30-22-16-23(26(37-6)17-25(22)34(4)15-14-33(2)3)32-28-29-13-12-21(31-28)20-18-35(5)24-11-9-8-10-19(20)24/h7-13,16-18H,1,14-15H2,2-6H3,(H,30,36)(H,29,31,32)",DUYJMQONPNNFPI-UHFFFAOYSA-N,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2nccc(n2)c3cn(C)c4ccccc34,durvalumab,,Q9NZQ7,,,,,lung cancers,Phase 3,,,NCT02454933,Study of AZD9291 Plus MEDI4736 Versus AZD9291 Monotherapy in NSCLC After Previous EGFR TKI Therapy in T790M Mutation Positive Tumours,CAURAL,https://ClinicalTrials.gov/show/NCT02454933
clinicaltrials.gov,pexidartinib,,,,,,durvalumab,,Q9NZQ7,,,,,bowel cancers;pancreatic cancers,Phase 1,,,NCT02777710,Evaluation of Safety and Activity of an Anti-PDL1 Antibody (DURVALUMAB) Combined With CSF-1R TKI (PEXIDARTINIB) in Patients With Metastatic/Advanced Pancreatic or Colorectal Cancers,MEDIPLEX,https://ClinicalTrials.gov/show/NCT02777710
clinicaltrials.gov,TEW-7197,,,,,,durvalumab,,Q9NZQ7,,,,,lung cancers,Phase 1/2,,,NCT03732274,Study of Vactosertib in Combination With Durvalumab in Advanced NSCLC,,https://ClinicalTrials.gov/show/NCT03732274
clinicaltrials.gov,TEW-7197,,,,,,durvalumab,,Q9NZQ7,,,,,lung cancers,Phase 1/2,,,NCT03732274,Study of Vactosertib in Combination With Durvalumab in Advanced NSCLC,,https://ClinicalTrials.gov/show/NCT03732274
